X,Y,Z
0.14674480599237924,0.045668438372906024,0.8470252761744479
0.11841981590426845,0.008050488023673386,0.8956961748898126
0.030366505796452045,0.10774040404179958,0.8762390988713299
0.2952733901771934,0.19115838284784012,0.7883161547078856
0.868331297122559,0.8871735045344392,0.05776303119837037
0.750827402381328,0.8186779305625475,0.8628943224796108
0.8529405640260175,0.8901863649161255,0.8637318402004045
0.8547904665042453,0.8171539889783757,0.7159697561596456
0.14169822527782153,0.1576621435570907,0.8456997765645553
0.779402877222342,0.7400905883176983,0.8796989892469139
0.7419256531374436,0.7045556511883141,0.8616219175797479
0.02434919462821875,0.24537171145250308,0.7873359233400008
0.8829341690288625,0.7310718758796961,0.13129823197632437
0.17913595859660944,0.10549839302864282,0.8204179083334198
0.0008400567583371043,0.10425468734374775,0.8139376229703864
0.760581425508782,0.7639189242769754,0.028952327903475558
0.2471293543906472,0.14491876039277038,0.20351366418689673
0.2138734774461829,0.28529164129415757,0.09153695977380558
0.7776943754134928,0.8550124114375633,0.8820968667596384
0.2672023704080516,0.12915881310683072,0.7740198284304195
0.7898362893005683,0.7198944790188521,0.8696831437786627
0.09019832651205284,0.22553837132233642,0.2710587573662324
0.2080262823400704,0.25220686887997595,0.23246664795690364
0.16915845750379424,0.03738653744763402,0.86552735583131
0.823534368017981,0.7249252093191892,0.7708386201228464
0.14719702561430337,0.24161442075384737,0.7019529467265069
0.7678156715447518,0.7744843551424375,0.2298891377226789
0.24464807623265789,0.08328742732973096,0.7573358862167423
0.7179949704731036,0.8000795378013872,0.1640233521654496
0.28961502217308416,0.10524444241886693,0.29243749858964163
0.7587877174810048,0.8102193585803075,0.2668701155973895
0.17752457915073386,0.17536990583383474,0.14411336537989577
0.20338474714428462,0.2899600303698994,0.8667189345459932
0.27455082746395676,0.17586387590945893,0.10633868312499624
0.8353610184298834,0.7630673052405273,0.7422192627591853
0.262251112449921,0.2832473841653072,0.7634117426796081
0.05251721201042201,0.24589975697470423,0.8560701493754238
0.23394369074956278,0.17637161218986444,0.7452190135805065
0.8806810476425265,0.7010950479622468,0.21678470468992891
0.846754163907358,0.8538236164887797,0.09831656366699658
0.7180389774271276,0.8688199983428639,0.16691652950288546
0.8997672564945337,0.8194233663232383,0.8987947554289578
0.18195306903105288,0.135063902029754,0.7400460777203907
0.27076419714613237,0.17791220087832843,0.8740948298256339
0.07373859783134103,0.12673097360282856,0.19267422432739909
0.795979962937081,0.8157561870394107,0.7143500542112807
0.23029897433674468,0.15544751827294748,0.1576710026426638
0.7065951381897936,0.8975510238720127,0.11098520203341716
0.8305212902639024,0.8997741026248618,0.10962576737767045
0.24817801205175588,0.24818565329415782,0.7714605514556965
0.7066697486469203,0.8124945233800168,0.006912412284263081
0.022881025706157188,0.22257479299113908,0.2800138849789855
0.1339404555760437,0.279824986292527,0.7194697646531484
0.17799831171019848,0.13873260963780845,0.7030550494433319
0.8840564294965978,0.7237566838722592,0.7307184123641915
0.8353416950506262,0.7347141242795255,0.26484108041114934
0.1197825736875206,0.07448454171583191,0.19720987131530734
0.8690246553158719,0.7488682295701986,0.014685744145598355
0.21357499682307543,0.2656729172026062,0.7680136116623208
0.15802538476420616,0.2527025093244232,0.026054878019228376
0.8647044323922036,0.7646831648573328,0.7916136083454933
0.009641885038664666,0.0731953235204009,0.05673307723643658
0.0027278003204042277,0.0621356367628454,0.7716781799789505
0.1542023462838776,0.060973620157420416,0.07898861489440225
0.8710290429247285,0.816390591767579,0.2858487402692077
0.03379068697231997,0.23201661659005013,0.8266105313065404
0.8178691141114114,0.7848755956160817,0.8620453169158895
0.8673552645356135,0.7195150813579783,0.7046161574580635
0.8452121801464774,0.7283943482339486,0.7399322408520148
0.8185100275263425,0.7667221577489817,0.8673478721077109
0.07711568062726377,0.013285177510891888,0.7136009118887651
0.01357252137525652,0.10192189535420568,0.8904989204439272
0.07830757657080165,0.07286643291089494,0.7409921076010806
0.2210146514097921,0.10722454282387568,0.8615009706310583
0.061075544455469206,0.27831242087321395,0.08512906474875416
0.09318457407360888,0.25303221006686644,0.0953977473688414
0.00939011303434798,0.10938564192888325,0.1299573335296916
0.12209615069089225,0.018346148359534607,0.7524489735783878
0.07482371669670974,0.06658327490875661,0.7478358259265645
0.05603359919652381,0.06611508592848624,0.17342952266336029
0.8728403937022924,0.8829373207219414,0.8315106809978996
0.8282276958104271,0.8235389489092598,0.728620402805839
0.8421997758585404,0.8152519704144514,0.8923021734877927
0.10132700781456573,0.125293222973526,0.2075342382745872
0.2358441376430662,0.10857918456383688,0.2355775710513614
0.12836552260556283,0.08186148840400982,0.7620037739436561
0.8297527216276017,0.7588977782002894,0.16060407393994458
0.7678352690256256,0.7194032673096379,0.05041119099303167
0.7274091990946966,0.8976111739807785,0.7982059716830684
0.28758419088871384,0.25868928013355785,0.7385567557393788
0.7412862148158101,0.7620392617772356,0.2181522346282815
0.7201222396820331,0.7002551329351939,0.13027415006305157
0.7689561298840323,0.7682583489132299,0.7517419881602069
0.06807719022168075,0.21660577982585164,0.2315995974526937
0.18823709225992266,0.14554258425132874,0.7656282178555365
0.7954964483613933,0.7175882210823676,0.7786124899624501
0.8528050908862392,0.7812212000021275,0.2299444566790978
0.0003215506536869861,0.08727879021834047,0.09019339058693188
0.08482771116795082,0.2046349895046691,0.13987196147903794
0.7726808368883447,0.8240008124544931,0.8419445669980191
0.7998614239772461,0.8246501813122165,0.8985180818963603
0.17817598192436854,0.17682587964380755,0.15971637306028977
0.24822083521463523,0.03909779039612069,0.7806102700096028
0.22756480438565385,0.26363939652988755,0.17849430112698259
0.0925115609047706,0.11014685101289785,0.1517998988577625
0.8632724155827642,0.7825319742543595,0.03213186716236738
0.002396515636708607,0.03068460763052151,0.007012233933079881
0.14370626089246968,0.03520265540212124,0.8063208076772239
0.22746501799374844,0.23091127792698546,0.0416093331977009
0.7764226413365428,0.7099647748469539,0.18597005566354663
0.19752508066711588,0.03398655040457551,0.05993031790136209
0.8439314690013016,0.7172046905861148,0.2863822136574377
0.007770328005599924,0.1645447966628719,0.7141794665360326
0.06465817272271603,0.14827441241046535,0.8017205930108073
0.7324606137792342,0.8234067956788736,0.07151019687882619
0.04248509314997768,0.2536951871436187,0.27063850923769595
0.7837157818805895,0.7803319849512897,0.7982666681378339
0.19898872397164216,0.06471672710952898,0.12225697786583437
0.7442321653048377,0.7133264067100131,0.2866186398231567
0.8198084336695581,0.757395805740857,0.8036848978828184
0.8256124474097805,0.842772934580963,0.7297394511393185
0.8059839591159803,0.8461545436983059,0.7351790965248248
0.7106436479294664,0.8780960642771893,0.11950819343224683
0.7713786331005266,0.8713202967636943,0.8608404358611629
0.0584342522750432,0.04488741076332322,0.08621129967681786
0.089494848566242,0.012098224203735363,0.8311991169675689
0.07119701798942418,0.01910605178113155,0.8152759689841209
0.04320734232280232,0.09209131167573557,0.831308345227258
0.7634971086071689,0.8916530836426416,0.06055089921785434
